service,language,alert,prompt,count,latest,age_days,stale
gemini,samoan,fire,prompt_chain_of_translation_360.txt,18,2026-02-25,48,STALE
gemini,samoan,fire,prompt_chain_of_translation_nolimit.txt,18,2026-02-25,48,STALE
gemini,samoan,fire,prompt_cross_lingual_alignment_360.txt,18,2026-02-25,48,STALE
gemini,samoan,fire,prompt_cross_lingual_alignment_nolimit.txt,18,2026-02-25,48,STALE
gemini,samoan,fire,prompt_one_shot_360.txt,18,2026-02-25,48,STALE
gemini,samoan,fire,prompt_one_shot_nolimit.txt,18,2026-02-25,48,STALE
gemini,samoan,fire,prompt_persona_360.txt,18,2026-02-25,48,STALE
gemini,samoan,fire,prompt_persona_nolimit.txt,18,2026-02-25,48,STALE
gemini,samoan,fire,prompt_simple_360.txt,18,2026-02-25,48,STALE
gemini,samoan,fire,prompt_simple_nolimit.txt,18,2026-02-25,48,STALE
gemini,samoan,fire,translate_fire.txt,18,2026-02-25,48,STALE
gemini,samoan,flood,prompt_chain_of_translation_360.txt,18,2026-02-25,48,STALE
gemini,samoan,flood,prompt_chain_of_translation_nolimit.txt,18,2026-02-25,48,STALE
gemini,samoan,flood,prompt_cross_lingual_alignment_360.txt,18,2026-02-25,48,STALE
gemini,samoan,flood,prompt_cross_lingual_alignment_nolimit.txt,17,2026-02-25,48,STALE
gemini,samoan,flood,prompt_one_shot_360.txt,18,2026-02-25,48,STALE
gemini,samoan,flood,prompt_one_shot_nolimit.txt,18,2026-02-25,48,STALE
gemini,samoan,flood,prompt_persona_360.txt,17,2026-02-25,48,STALE
gemini,samoan,flood,prompt_persona_nolimit.txt,17,2026-02-25,48,STALE
gemini,samoan,flood,prompt_simple_360.txt,18,2026-02-25,48,STALE
gemini,samoan,flood,prompt_simple_nolimit.txt,18,2026-02-25,48,STALE
gemini,samoan,flood,translate_flood.txt,18,2026-02-25,48,STALE
gemini,somali,911_outage,prompt_chain_of_translation_360.txt,18,2026-02-25,48,STALE
gemini,somali,911_outage,prompt_chain_of_translation_nolimit.txt,18,2026-02-25,48,STALE
gemini,somali,911_outage,prompt_cross_lingual_alignment_360.txt,18,2026-02-25,48,STALE
gemini,somali,911_outage,prompt_cross_lingual_alignment_nolimit.txt,18,2026-02-25,48,STALE
gemini,somali,911_outage,prompt_one_shot_360.txt,18,2026-02-25,48,STALE
gemini,somali,911_outage,prompt_one_shot_nolimit.txt,18,2026-02-25,48,STALE
gemini,somali,911_outage,prompt_persona_360.txt,18,2026-02-25,48,STALE
gemini,somali,911_outage,prompt_persona_nolimit.txt,18,2026-02-25,48,STALE
gemini,somali,911_outage,prompt_simple_360.txt,18,2026-02-25,48,STALE
gemini,somali,911_outage,prompt_simple_nolimit.txt,18,2026-02-25,48,STALE
gemini,somali,911_outage,translate_911_outage.txt,18,2026-02-25,48,STALE
gemini,somali,boil_water_notice,prompt_chain_of_translation_360.txt,18,2026-02-25,48,STALE
gemini,somali,boil_water_notice,prompt_chain_of_translation_nolimit.txt,18,2026-02-25,48,STALE
gemini,somali,boil_water_notice,prompt_cross_lingual_alignment_360.txt,18,2026-02-25,48,STALE
gemini,somali,boil_water_notice,prompt_cross_lingual_alignment_nolimit.txt,18,2026-02-25,48,STALE
gemini,somali,boil_water_notice,prompt_one_shot_360.txt,18,2026-02-25,48,STALE
gemini,somali,boil_water_notice,prompt_one_shot_nolimit.txt,18,2026-02-25,48,STALE
gemini,somali,boil_water_notice,prompt_persona_360.txt,18,2026-02-25,48,STALE
gemini,somali,boil_water_notice,prompt_persona_nolimit.txt,18,2026-02-25,48,STALE
gemini,somali,boil_water_notice,prompt_simple_360.txt,18,2026-02-25,48,STALE
gemini,somali,boil_water_notice,prompt_simple_nolimit.txt,18,2026-02-25,48,STALE
gemini,somali,boil_water_notice,translate_boil_water_notice.txt,18,2026-02-25,48,STALE
gemini,somali,extreme_wind,prompt_chain_of_translation_360.txt,18,2026-02-25,48,STALE
gemini,somali,extreme_wind,prompt_chain_of_translation_nolimit.txt,18,2026-02-25,48,STALE
gemini,somali,extreme_wind,prompt_cross_lingual_alignment_360.txt,18,2026-02-25,48,STALE
gemini,somali,extreme_wind,prompt_cross_lingual_alignment_nolimit.txt,18,2026-02-25,48,STALE
gemini,somali,extreme_wind,prompt_one_shot_360.txt,18,2026-02-25,48,STALE
gemini,somali,extreme_wind,prompt_one_shot_nolimit.txt,18,2026-02-25,48,STALE
gemini,somali,extreme_wind,prompt_persona_360.txt,18,2026-02-25,48,STALE
gemini,somali,extreme_wind,prompt_persona_nolimit.txt,18,2026-02-25,48,STALE
gemini,somali,extreme_wind,prompt_simple_360.txt,18,2026-02-25,48,STALE
gemini,somali,extreme_wind,prompt_simple_nolimit.txt,18,2026-02-25,48,STALE
gemini,somali,extreme_wind,translate_extreme_wind.txt,18,2026-02-25,48,STALE
gemini,somali,fire,prompt_chain_of_translation_360.txt,18,2026-02-25,48,STALE
gemini,somali,fire,prompt_chain_of_translation_nolimit.txt,18,2026-02-25,48,STALE
gemini,somali,fire,prompt_cross_lingual_alignment_360.txt,18,2026-02-25,48,STALE
gemini,somali,fire,prompt_cross_lingual_alignment_nolimit.txt,18,2026-02-25,48,STALE
gemini,somali,fire,prompt_one_shot_360.txt,18,2026-02-25,48,STALE
gemini,somali,fire,prompt_one_shot_nolimit.txt,18,2026-02-25,48,STALE
gemini,somali,fire,prompt_persona_360.txt,18,2026-02-25,48,STALE
gemini,somali,fire,prompt_persona_nolimit.txt,18,2026-02-25,48,STALE
gemini,somali,fire,prompt_simple_360.txt,18,2026-02-25,48,STALE
gemini,somali,fire,prompt_simple_nolimit.txt,18,2026-02-25,48,STALE
gemini,somali,fire,translate_fire.txt,18,2026-02-25,48,STALE
gemini,somali,flood,prompt_chain_of_translation_360.txt,18,2026-02-25,48,STALE
gemini,somali,flood,prompt_chain_of_translation_nolimit.txt,18,2026-02-25,48,STALE
gemini,somali,flood,prompt_cross_lingual_alignment_360.txt,18,2026-02-25,48,STALE
gemini,somali,flood,prompt_cross_lingual_alignment_nolimit.txt,18,2026-02-25,48,STALE
gemini,somali,flood,prompt_one_shot_360.txt,18,2026-02-25,48,STALE
gemini,somali,flood,prompt_one_shot_nolimit.txt,18,2026-02-25,48,STALE
gemini,somali,flood,prompt_persona_360.txt,18,2026-02-25,48,STALE
gemini,somali,flood,prompt_persona_nolimit.txt,18,2026-02-25,48,STALE
gemini,somali,flood,prompt_simple_360.txt,18,2026-02-25,48,STALE
gemini,somali,flood,prompt_simple_nolimit.txt,18,2026-02-25,48,STALE
gemini,somali,flood,translate_flood.txt,18,2026-02-25,48,STALE
gemini,spanish,911_outage,prompt_chain_of_translation_360.txt,27,2026-02-25,48,STALE
gemini,spanish,911_outage,prompt_chain_of_translation_nolimit.txt,18,2026-02-25,48,STALE
gemini,spanish,911_outage,prompt_cross_lingual_alignment_360.txt,27,2026-02-25,48,STALE
gemini,spanish,911_outage,prompt_cross_lingual_alignment_nolimit.txt,18,2026-02-25,48,STALE
gemini,spanish,911_outage,prompt_one_shot_360.txt,27,2026-02-25,48,STALE
gemini,spanish,911_outage,prompt_one_shot_nolimit.txt,18,2026-02-25,48,STALE
gemini,spanish,911_outage,prompt_persona_360.txt,27,2026-02-25,48,STALE
gemini,spanish,911_outage,prompt_persona_nolimit.txt,18,2026-02-25,48,STALE
gemini,spanish,911_outage,prompt_simple_360.txt,18,2026-02-25,48,STALE
gemini,spanish,911_outage,prompt_simple_nolimit.txt,27,2026-02-25,48,STALE
gemini,spanish,911_outage,translate_911_outage.txt,27,2026-02-25,48,STALE
gemini,spanish,boil_water_notice,prompt_chain_of_translation_360.txt,27,2026-02-25,48,STALE
gemini,spanish,boil_water_notice,prompt_chain_of_translation_nolimit.txt,18,2026-02-25,48,STALE
gemini,spanish,boil_water_notice,prompt_cross_lingual_alignment_360.txt,27,2026-02-25,48,STALE
gemini,spanish,boil_water_notice,prompt_cross_lingual_alignment_nolimit.txt,18,2026-02-25,48,STALE
gemini,spanish,boil_water_notice,prompt_one_shot_360.txt,27,2026-02-25,48,STALE
gemini,spanish,boil_water_notice,prompt_one_shot_nolimit.txt,18,2026-02-25,48,STALE
gemini,spanish,boil_water_notice,prompt_persona_360.txt,27,2026-02-25,48,STALE
gemini,spanish,boil_water_notice,prompt_persona_nolimit.txt,18,2026-02-25,48,STALE
gemini,spanish,boil_water_notice,prompt_simple_360.txt,18,2026-02-25,48,STALE
gemini,spanish,boil_water_notice,prompt_simple_nolimit.txt,27,2026-02-25,48,STALE
gemini,spanish,boil_water_notice,translate_boil_water_notice.txt,27,2026-02-25,48,STALE
gemini,spanish,extreme_wind,prompt_chain_of_translation_360.txt,29,2026-04-11,3,
gemini,spanish,extreme_wind,prompt_chain_of_translation_nolimit.txt,20,2026-04-11,3,
gemini,spanish,extreme_wind,prompt_cross_lingual_alignment_360.txt,29,2026-04-11,3,
gemini,spanish,extreme_wind,prompt_cross_lingual_alignment_nolimit.txt,20,2026-04-11,3,
gemini,spanish,extreme_wind,prompt_one_shot_360.txt,29,2026-04-11,3,
gemini,spanish,extreme_wind,prompt_one_shot_nolimit.txt,20,2026-04-11,3,
gemini,spanish,extreme_wind,prompt_persona_360.txt,29,2026-04-11,3,
gemini,spanish,extreme_wind,prompt_persona_nolimit.txt,20,2026-04-11,3,
gemini,spanish,extreme_wind,prompt_simple_360.txt,20,2026-04-11,3,
gemini,spanish,extreme_wind,prompt_simple_nolimit.txt,29,2026-04-11,3,
gemini,spanish,extreme_wind,translate_extreme_wind.txt,28,2026-04-03,11,
gemini,spanish,fire,prompt_chain_of_translation_360.txt,27,2026-02-25,48,STALE
gemini,spanish,fire,prompt_chain_of_translation_nolimit.txt,18,2026-02-25,48,STALE
gemini,spanish,fire,prompt_cross_lingual_alignment_360.txt,27,2026-02-25,48,STALE
gemini,spanish,fire,prompt_cross_lingual_alignment_nolimit.txt,18,2026-02-25,48,STALE
gemini,spanish,fire,prompt_one_shot_360.txt,27,2026-02-25,48,STALE
gemini,spanish,fire,prompt_one_shot_nolimit.txt,18,2026-02-25,48,STALE
gemini,spanish,fire,prompt_persona_360.txt,29,2026-04-11,3,
gemini,spanish,fire,prompt_persona_nolimit.txt,18,2026-02-25,48,STALE
gemini,spanish,fire,prompt_simple_360.txt,19,2026-04-03,11,
gemini,spanish,fire,prompt_simple_nolimit.txt,29,2026-04-11,3,
gemini,spanish,fire,translate_fire.txt,27,2026-02-25,48,STALE
gemini,spanish,flood,prompt_chain_of_translation_360.txt,29,2026-04-11,3,
gemini,spanish,flood,prompt_chain_of_translation_nolimit.txt,20,2026-04-11,3,
gemini,spanish,flood,prompt_cross_lingual_alignment_360.txt,29,2026-04-11,3,
gemini,spanish,flood,prompt_cross_lingual_alignment_nolimit.txt,20,2026-04-11,3,
gemini,spanish,flood,prompt_one_shot_360.txt,29,2026-04-11,3,
gemini,spanish,flood,prompt_one_shot_nolimit.txt,20,2026-04-11,3,
gemini,spanish,flood,prompt_persona_360.txt,29,2026-04-11,3,
gemini,spanish,flood,prompt_persona_nolimit.txt,20,2026-04-11,3,
gemini,spanish,flood,prompt_simple.txt,0,,,
gemini,spanish,flood,prompt_simple_360.txt,21,2026-04-14,0,
gemini,spanish,flood,prompt_simple_nolimit.txt,29,2026-04-11,3,
gemini,spanish,flood,translate_flood.txt,29,2026-04-11,3,
gemini,swahili,911_outage,prompt_chain_of_translation_360.txt,6,2026-02-25,48,STALE
gemini,swahili,911_outage,prompt_chain_of_translation_nolimit.txt,6,2026-02-25,48,STALE
gemini,swahili,911_outage,prompt_cross_lingual_alignment_360.txt,6,2026-02-25,48,STALE
gemini,swahili,911_outage,prompt_cross_lingual_alignment_nolimit.txt,6,2026-02-25,48,STALE
gemini,swahili,911_outage,prompt_one_shot_360.txt,6,2026-02-25,48,STALE
gemini,swahili,911_outage,prompt_one_shot_nolimit.txt,6,2026-02-25,48,STALE
gemini,swahili,911_outage,prompt_persona_360.txt,6,2026-02-25,48,STALE
gemini,swahili,911_outage,prompt_persona_nolimit.txt,6,2026-02-25,48,STALE
gemini,swahili,911_outage,prompt_simple_360.txt,6,2026-02-25,48,STALE
gemini,swahili,911_outage,prompt_simple_nolimit.txt,6,2026-02-25,48,STALE
gemini,swahili,911_outage,translate_911_outage.txt,6,2026-02-25,48,STALE
gemini,swahili,boil_water_notice,prompt_chain_of_translation_360.txt,6,2026-02-25,48,STALE
gemini,swahili,boil_water_notice,prompt_chain_of_translation_nolimit.txt,6,2026-02-25,48,STALE
gemini,swahili,boil_water_notice,prompt_cross_lingual_alignment_360.txt,6,2026-02-25,48,STALE
gemini,swahili,boil_water_notice,prompt_cross_lingual_alignment_nolimit.txt,6,2026-02-25,48,STALE
gemini,swahili,boil_water_notice,prompt_one_shot_360.txt,6,2026-02-25,48,STALE
gemini,swahili,boil_water_notice,prompt_one_shot_nolimit.txt,6,2026-02-25,48,STALE
gemini,swahili,boil_water_notice,prompt_persona_360.txt,6,2026-02-25,48,STALE
gemini,swahili,boil_water_notice,prompt_persona_nolimit.txt,6,2026-02-25,48,STALE
gemini,swahili,boil_water_notice,prompt_simple_360.txt,6,2026-02-25,48,STALE
gemini,swahili,boil_water_notice,prompt_simple_nolimit.txt,6,2026-02-25,48,STALE
gemini,swahili,boil_water_notice,translate_boil_water_notice.txt,6,2026-02-25,48,STALE
gemini,swahili,extreme_wind,prompt_chain_of_translation_360.txt,6,2026-02-25,48,STALE
gemini,swahili,extreme_wind,prompt_chain_of_translation_nolimit.txt,6,2026-02-25,48,STALE
gemini,swahili,extreme_wind,prompt_cross_lingual_alignment_360.txt,6,2026-02-25,48,STALE
gemini,swahili,extreme_wind,prompt_cross_lingual_alignment_nolimit.txt,6,2026-02-25,48,STALE
gemini,swahili,extreme_wind,prompt_one_shot_360.txt,6,2026-02-25,48,STALE
gemini,swahili,extreme_wind,prompt_one_shot_nolimit.txt,6,2026-02-25,48,STALE
gemini,swahili,extreme_wind,prompt_persona_360.txt,6,2026-02-25,48,STALE
gemini,swahili,extreme_wind,prompt_persona_nolimit.txt,6,2026-02-25,48,STALE
gemini,swahili,extreme_wind,prompt_simple_360.txt,6,2026-02-25,48,STALE
gemini,swahili,extreme_wind,prompt_simple_nolimit.txt,6,2026-02-25,48,STALE
gemini,swahili,extreme_wind,translate_extreme_wind.txt,6,2026-02-25,48,STALE
gemini,swahili,fire,prompt_chain_of_translation_360.txt,6,2026-02-25,48,STALE
gemini,swahili,fire,prompt_chain_of_translation_nolimit.txt,6,2026-02-25,48,STALE
gemini,swahili,fire,prompt_cross_lingual_alignment_360.txt,6,2026-02-25,48,STALE
gemini,swahili,fire,prompt_cross_lingual_alignment_nolimit.txt,6,2026-02-25,48,STALE
gemini,swahili,fire,prompt_one_shot_360.txt,6,2026-02-25,48,STALE
gemini,swahili,fire,prompt_one_shot_nolimit.txt,6,2026-02-25,48,STALE
gemini,swahili,fire,prompt_persona_360.txt,6,2026-02-25,48,STALE
gemini,swahili,fire,prompt_persona_nolimit.txt,6,2026-02-25,48,STALE
gemini,swahili,fire,prompt_simple_360.txt,6,2026-02-25,48,STALE
gemini,swahili,fire,prompt_simple_nolimit.txt,6,2026-02-25,48,STALE
gemini,swahili,fire,translate_fire.txt,6,2026-02-25,48,STALE
gemini,swahili,flood,prompt_chain_of_translation_360.txt,6,2026-02-25,48,STALE
gemini,swahili,flood,prompt_chain_of_translation_nolimit.txt,6,2026-02-25,48,STALE
gemini,swahili,flood,prompt_cross_lingual_alignment_360.txt,6,2026-02-25,48,STALE
gemini,swahili,flood,prompt_cross_lingual_alignment_nolimit.txt,6,2026-02-25,48,STALE
gemini,swahili,flood,prompt_one_shot_360.txt,6,2026-02-25,48,STALE
gemini,swahili,flood,prompt_one_shot_nolimit.txt,6,2026-02-25,48,STALE
gemini,swahili,flood,prompt_persona_360.txt,6,2026-02-25,48,STALE
gemini,swahili,flood,prompt_persona_nolimit.txt,6,2026-02-25,48,STALE
gemini,swahili,flood,prompt_simple_360.txt,6,2026-02-25,48,STALE
gemini,swahili,flood,prompt_simple_nolimit.txt,6,2026-02-25,48,STALE
gemini,swahili,flood,translate_flood.txt,6,2026-02-25,48,STALE
gemini,tagalog,911_outage,prompt_chain_of_translation_360.txt,20,2026-02-25,48,STALE
gemini,tagalog,911_outage,prompt_chain_of_translation_nolimit.txt,18,2026-02-25,48,STALE
gemini,tagalog,911_outage,prompt_cross_lingual_alignment_360.txt,20,2026-02-25,48,STALE
gemini,tagalog,911_outage,prompt_cross_lingual_alignment_nolimit.txt,18,2026-02-25,48,STALE
gemini,tagalog,911_outage,prompt_one_shot_360.txt,20,2026-02-25,48,STALE
gemini,tagalog,911_outage,prompt_one_shot_nolimit.txt,18,2026-02-25,48,STALE
gemini,tagalog,911_outage,prompt_persona_360.txt,20,2026-02-25,48,STALE
gemini,tagalog,911_outage,prompt_persona_nolimit.txt,18,2026-02-25,48,STALE
gemini,tagalog,911_outage,prompt_simple_360.txt,18,2026-02-25,48,STALE
gemini,tagalog,911_outage,prompt_simple_nolimit.txt,20,2026-02-25,48,STALE
gemini,tagalog,911_outage,translate_911_outage.txt,20,2026-02-25,48,STALE
gemini,tagalog,boil_water_notice,prompt_chain_of_translation_360.txt,20,2026-02-25,48,STALE
gemini,tagalog,boil_water_notice,prompt_chain_of_translation_nolimit.txt,18,2026-02-25,48,STALE
gemini,tagalog,boil_water_notice,prompt_cross_lingual_alignment_360.txt,20,2026-02-25,48,STALE
gemini,tagalog,boil_water_notice,prompt_cross_lingual_alignment_nolimit.txt,18,2026-02-25,48,STALE
gemini,tagalog,boil_water_notice,prompt_one_shot_360.txt,20,2026-02-25,48,STALE
gemini,tagalog,boil_water_notice,prompt_one_shot_nolimit.txt,18,2026-02-25,48,STALE
gemini,tagalog,boil_water_notice,prompt_persona_360.txt,20,2026-02-25,48,STALE
gemini,tagalog,boil_water_notice,prompt_persona_nolimit.txt,18,2026-02-25,48,STALE
gemini,tagalog,boil_water_notice,prompt_simple_360.txt,18,2026-02-25,48,STALE
gemini,tagalog,boil_water_notice,prompt_simple_nolimit.txt,20,2026-02-25,48,STALE
gemini,tagalog,boil_water_notice,translate_boil_water_notice.txt,20,2026-02-25,48,STALE
gemini,tagalog,extreme_wind,prompt_chain_of_translation_360.txt,20,2026-02-25,48,STALE
gemini,tagalog,extreme_wind,prompt_chain_of_translation_nolimit.txt,18,2026-02-25,48,STALE
gemini,tagalog,extreme_wind,prompt_cross_lingual_alignment_360.txt,20,2026-02-25,48,STALE
gemini,tagalog,extreme_wind,prompt_cross_lingual_alignment_nolimit.txt,17,2026-02-25,48,STALE
gemini,tagalog,extreme_wind,prompt_one_shot_360.txt,20,2026-02-25,48,STALE
gemini,tagalog,extreme_wind,prompt_one_shot_nolimit.txt,18,2026-02-25,48,STALE
gemini,tagalog,extreme_wind,prompt_persona_360.txt,19,2026-02-25,48,STALE
gemini,tagalog,extreme_wind,prompt_persona_nolimit.txt,18,2026-02-25,48,STALE
gemini,tagalog,extreme_wind,prompt_simple_360.txt,18,2026-02-25,48,STALE
gemini,tagalog,extreme_wind,prompt_simple_nolimit.txt,20,2026-02-25,48,STALE
gemini,tagalog,extreme_wind,translate_extreme_wind.txt,20,2026-02-25,48,STALE
gemini,tagalog,fire,prompt_chain_of_translation_360.txt,20,2026-02-25,48,STALE
gemini,tagalog,fire,prompt_chain_of_translation_nolimit.txt,18,2026-02-25,48,STALE
gemini,tagalog,fire,prompt_cross_lingual_alignment_360.txt,20,2026-02-25,48,STALE
gemini,tagalog,fire,prompt_cross_lingual_alignment_nolimit.txt,18,2026-02-25,48,STALE
gemini,tagalog,fire,prompt_one_shot_360.txt,20,2026-02-25,48,STALE
gemini,tagalog,fire,prompt_one_shot_nolimit.txt,18,2026-02-25,48,STALE
gemini,tagalog,fire,prompt_persona_360.txt,20,2026-02-25,48,STALE
gemini,tagalog,fire,prompt_persona_nolimit.txt,18,2026-02-25,48,STALE
gemini,tagalog,fire,prompt_simple_360.txt,18,2026-02-25,48,STALE
gemini,tagalog,fire,prompt_simple_nolimit.txt,20,2026-02-25,48,STALE
gemini,tagalog,fire,translate_fire.txt,20,2026-02-25,48,STALE
gemini,tagalog,flood,prompt_chain_of_translation_360.txt,20,2026-02-25,48,STALE
gemini,tagalog,flood,prompt_chain_of_translation_nolimit.txt,18,2026-02-25,48,STALE
gemini,tagalog,flood,prompt_cross_lingual_alignment_360.txt,20,2026-02-25,48,STALE
gemini,tagalog,flood,prompt_cross_lingual_alignment_nolimit.txt,18,2026-02-25,48,STALE
gemini,tagalog,flood,prompt_one_shot_360.txt,19,2026-02-25,48,STALE
gemini,tagalog,flood,prompt_one_shot_nolimit.txt,18,2026-02-25,48,STALE
gemini,tagalog,flood,prompt_persona_360.txt,19,2026-02-25,48,STALE
gemini,tagalog,flood,prompt_persona_nolimit.txt,18,2026-02-25,48,STALE
gemini,tagalog,flood,prompt_simple_360.txt,18,2026-02-25,48,STALE
gemini,tagalog,flood,prompt_simple_nolimit.txt,20,2026-02-25,48,STALE
gemini,tagalog,flood,translate_flood.txt,20,2026-02-25,48,STALE
gemini,tamil,flood,prompt_persona_360.txt,0,,,
gemini,tamil,flood,prompt_simple_360.txt,0,,,
gemini,tamil,flood,prompt_simple_nolimit.txt,0,,,
gemini,telegu,911_outage,prompt_chain_of_translation_360.txt,18,2026-02-25,48,STALE
gemini,telegu,911_outage,prompt_chain_of_translation_nolimit.txt,18,2026-02-25,48,STALE
gemini,telegu,911_outage,prompt_cross_lingual_alignment_360.txt,18,2026-02-25,48,STALE
gemini,telegu,911_outage,prompt_cross_lingual_alignment_nolimit.txt,18,2026-02-25,48,STALE
gemini,telegu,911_outage,prompt_one_shot_360.txt,18,2026-02-25,48,STALE
gemini,telegu,911_outage,prompt_one_shot_nolimit.txt,18,2026-02-25,48,STALE
gemini,telegu,911_outage,prompt_persona_360.txt,18,2026-02-25,48,STALE
gemini,telegu,911_outage,prompt_persona_nolimit.txt,18,2026-02-25,48,STALE
gemini,telegu,911_outage,prompt_simple_360.txt,18,2026-02-25,48,STALE
gemini,telegu,911_outage,prompt_simple_nolimit.txt,18,2026-02-25,48,STALE
gemini,telegu,911_outage,translate_911_outage.txt,18,2026-02-25,48,STALE
gemini,telegu,boil_water_notice,prompt_chain_of_translation_360.txt,18,2026-02-25,48,STALE
gemini,telegu,boil_water_notice,prompt_chain_of_translation_nolimit.txt,18,2026-02-25,48,STALE
gemini,telegu,boil_water_notice,prompt_cross_lingual_alignment_360.txt,18,2026-02-25,48,STALE
gemini,telegu,boil_water_notice,prompt_cross_lingual_alignment_nolimit.txt,18,2026-02-25,48,STALE
gemini,telegu,boil_water_notice,prompt_one_shot_360.txt,18,2026-02-25,48,STALE
gemini,telegu,boil_water_notice,prompt_one_shot_nolimit.txt,18,2026-02-25,48,STALE
gemini,telegu,boil_water_notice,prompt_persona_360.txt,18,2026-02-25,48,STALE
gemini,telegu,boil_water_notice,prompt_persona_nolimit.txt,18,2026-02-25,48,STALE
gemini,telegu,boil_water_notice,prompt_simple_360.txt,18,2026-02-25,48,STALE
gemini,telegu,boil_water_notice,prompt_simple_nolimit.txt,18,2026-02-25,48,STALE
gemini,telegu,boil_water_notice,translate_boil_water_notice.txt,18,2026-02-25,48,STALE
gemini,telegu,extreme_wind,prompt_chain_of_translation_360.txt,18,2026-02-25,48,STALE
gemini,telegu,extreme_wind,prompt_chain_of_translation_nolimit.txt,18,2026-02-25,48,STALE
gemini,telegu,extreme_wind,prompt_cross_lingual_alignment_360.txt,18,2026-02-25,48,STALE
gemini,telegu,extreme_wind,prompt_cross_lingual_alignment_nolimit.txt,18,2026-02-25,48,STALE
gemini,telegu,extreme_wind,prompt_one_shot_360.txt,18,2026-02-25,48,STALE
gemini,telegu,extreme_wind,prompt_one_shot_nolimit.txt,18,2026-02-25,48,STALE
gemini,telegu,extreme_wind,prompt_persona_360.txt,18,2026-02-25,48,STALE
gemini,telegu,extreme_wind,prompt_persona_nolimit.txt,18,2026-02-25,48,STALE
gemini,telegu,extreme_wind,prompt_simple_360.txt,18,2026-02-25,48,STALE
gemini,telegu,extreme_wind,prompt_simple_nolimit.txt,18,2026-02-25,48,STALE
gemini,telegu,extreme_wind,translate_extreme_wind.txt,18,2026-02-25,48,STALE
gemini,telegu,fire,prompt_chain_of_translation_360.txt,18,2026-02-25,48,STALE
gemini,telegu,fire,prompt_chain_of_translation_nolimit.txt,18,2026-02-25,48,STALE
gemini,telegu,fire,prompt_cross_lingual_alignment_360.txt,18,2026-02-25,48,STALE
gemini,telegu,fire,prompt_cross_lingual_alignment_nolimit.txt,18,2026-02-25,48,STALE
gemini,telegu,fire,prompt_one_shot_360.txt,18,2026-02-25,48,STALE
gemini,telegu,fire,prompt_one_shot_nolimit.txt,18,2026-02-25,48,STALE
gemini,telegu,fire,prompt_persona_360.txt,18,2026-02-25,48,STALE
gemini,telegu,fire,prompt_persona_nolimit.txt,18,2026-02-25,48,STALE
gemini,telegu,fire,prompt_simple_360.txt,18,2026-02-25,48,STALE
gemini,telegu,fire,prompt_simple_nolimit.txt,18,2026-02-25,48,STALE
gemini,telegu,fire,translate_fire.txt,18,2026-02-25,48,STALE
gemini,telegu,flood,prompt_chain_of_translation_360.txt,18,2026-02-25,48,STALE
gemini,telegu,flood,prompt_chain_of_translation_nolimit.txt,18,2026-02-25,48,STALE
gemini,telegu,flood,prompt_cross_lingual_alignment_360.txt,18,2026-02-25,48,STALE
gemini,telegu,flood,prompt_cross_lingual_alignment_nolimit.txt,18,2026-02-25,48,STALE
gemini,telegu,flood,prompt_one_shot_360.txt,18,2026-02-25,48,STALE
gemini,telegu,flood,prompt_one_shot_nolimit.txt,18,2026-02-25,48,STALE
gemini,telegu,flood,prompt_persona_360.txt,18,2026-02-25,48,STALE
gemini,telegu,flood,prompt_persona_nolimit.txt,18,2026-02-25,48,STALE
gemini,telegu,flood,prompt_simple_360.txt,18,2026-02-25,48,STALE
gemini,telegu,flood,prompt_simple_nolimit.txt,19,2026-04-14,0,
gemini,telegu,flood,translate_flood.txt,18,2026-02-25,48,STALE
gemini,thai,flood,prompt_persona_360.txt,0,,,
gemini,thai,flood,prompt_simple_360.txt,0,,,
gemini,thai,flood,prompt_simple_nolimit.txt,0,,,
gemini,tigrinya,911_outage,prompt_chain_of_translation_360.txt,18,2026-02-25,48,STALE
gemini,tigrinya,911_outage,prompt_chain_of_translation_nolimit.txt,18,2026-02-25,48,STALE
gemini,tigrinya,911_outage,prompt_cross_lingual_alignment_360.txt,18,2026-02-25,48,STALE
gemini,tigrinya,911_outage,prompt_cross_lingual_alignment_nolimit.txt,18,2026-02-25,48,STALE
gemini,tigrinya,911_outage,prompt_one_shot_360.txt,18,2026-02-25,48,STALE
gemini,tigrinya,911_outage,prompt_one_shot_nolimit.txt,18,2026-02-25,48,STALE
gemini,tigrinya,911_outage,prompt_persona_360.txt,18,2026-02-25,48,STALE
gemini,tigrinya,911_outage,prompt_persona_nolimit.txt,18,2026-02-25,48,STALE
gemini,tigrinya,911_outage,prompt_simple_360.txt,18,2026-02-25,48,STALE
gemini,tigrinya,911_outage,prompt_simple_nolimit.txt,18,2026-02-25,48,STALE
gemini,tigrinya,911_outage,translate_911_outage.txt,18,2026-02-25,48,STALE
gemini,tigrinya,boil_water_notice,prompt_chain_of_translation_360.txt,18,2026-02-25,48,STALE
gemini,tigrinya,boil_water_notice,prompt_chain_of_translation_nolimit.txt,18,2026-02-25,48,STALE
gemini,tigrinya,boil_water_notice,prompt_cross_lingual_alignment_360.txt,18,2026-02-25,48,STALE
gemini,tigrinya,boil_water_notice,prompt_cross_lingual_alignment_nolimit.txt,18,2026-02-25,48,STALE
gemini,tigrinya,boil_water_notice,prompt_one_shot_360.txt,18,2026-02-25,48,STALE
