schema,service,language,event,prompt,row_count,rows_with_placeholders,total_placeholder_count,unique_placeholder_count,placeholder_tokens
chatgpt_gemini_deepseek,deepseek,Vietnamese,flood,prompt_one_shot_360.txt,7,7,21,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Vietnamese,flood,prompt_one_shot_nolimit.txt,5,5,17,5,"[""[AGENCY GỬI]"", ""[CƠ QUAN PHÁT HÀNH]"", ""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Vietnamese,flood,prompt_persona_360.txt,7,7,22,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Vietnamese,flood,prompt_persona_nolimit.txt,5,5,17,4,"[""[EMERGENCY ALERT]"", ""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Vietnamese,flood,prompt_simple_360.txt,7,1,4,2,"[""[Official Source]"", ""[location]""]"
chatgpt_gemini_deepseek,deepseek,Vietnamese,flood,prompt_simple_nolimit.txt,12,3,4,4,"[""[CẢNH BÁO KHẨN CẤP]"", ""[Emergency Number]"", ""[Location]"", ""[location]""]"
chatgpt_gemini_deepseek,deepseek,Vietnamese,flood,translate_flood.txt,12,12,47,7,"[""[CƠ QUAN GỬI]"", ""[CƠ QUAN PHÁT HÀNH]"", ""[LOCATION]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[TỔ CHỨC GỬI]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,911_outage,prompt_chain_of_translation_360.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,911_outage,prompt_chain_of_translation_nolimit.txt,18,18,55,4,"[""[LOCAL_ALTERNATIVE]"", ""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,911_outage,prompt_cross_lingual_alignment_360.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,911_outage,prompt_cross_lingual_alignment_nolimit.txt,18,18,59,8,"[""</p>"", ""[ አካባቢያዊ የፖሊስ ስልክ ቁጥር ያስገቡ ]"", ""[ የአካባቢያዊ አምቡላንስ ስልክ ቁጥር ያስገቡ ]"", ""[ የአካባቢያዊ የእሳት አደጋ መምሪያ ስልክ ቁጥር ያስገቡ ]"", ""[LOCATION]"", ""[TIME]"", ""[URL]"", ""[የከተማ/አካባቢ ስም]""]"
chatgpt_gemini_deepseek,gemini,Amharic,911_outage,prompt_one_shot_360.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,911_outage,prompt_one_shot_nolimit.txt,18,18,55,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,911_outage,prompt_persona_360.txt,18,18,52,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,911_outage,prompt_persona_nolimit.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,911_outage,prompt_simple_360.txt,18,5,9,9,"[""[አማራጭ ስልክ ቁጥር]"", ""[አካባቢያዊ የፖሊስ/እሳት አድራሻ]"", ""[አካባቢያዊ የፖሊስ/እሳት/ህክምና ክፍል ስልክ ቁጥር]"", ""[የአምቡላንስ ያልሆነ 911 ቁጥር]"", ""[የአካባቢ ፖሊስ ያልሆነ 911 ቁጥር]"", ""[የአካባቢ ፖሊስ/እሳት አደጋ ስልክ ቁጥር]"", ""[የእሳት አደጋ ያልሆነ 911 ቁጥር]"", ""[የከተማ ድህረ ገጽ/ማህበራዊ ሚዲያ]"", ""[የፖሊስ/እሳት/ህክምና ክፍል ስልክ ቁጥር]""]"
chatgpt_gemini_deepseek,gemini,Amharic,911_outage,prompt_simple_nolimit.txt,18,6,7,7,"[""[አማራጭ ስልክ ቁጥር ያስገቡ]"", ""[አማራጭ ቁጥር አስገባ]"", ""[አማራጭ ቁጥር ያስገቡ]"", ""[አካባቢያዊ የእሳት አደጋ ስልክ ቁጥር]"", ""[አካባቢያዊ የፖሊስ ስልክ ቁጥር]"", ""[አካባቢያዊ የፖሊስ ቁጥር]"", ""[የአካባቢ ፖሊስ/እሳት አደጋ/ጤና ጣቢያ ስልክ ቁጥር]""]"
chatgpt_gemini_deepseek,gemini,Amharic,911_outage,translate_911_outage.txt,18,18,54,3,"[""[LOCATION]"", ""[SENDING AGENCY]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,boil_water_notice,prompt_chain_of_translation_360.txt,18,18,54,5,"[""[LOCATION]"", ""[TIME]"", ""[URL]"", ""[ሰዓት]"", ""[ቦታ]""]"
chatgpt_gemini_deepseek,gemini,Amharic,boil_water_notice,prompt_chain_of_translation_nolimit.txt,18,18,55,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,boil_water_notice,prompt_cross_lingual_alignment_360.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,boil_water_notice,prompt_cross_lingual_alignment_nolimit.txt,18,18,55,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,boil_water_notice,prompt_one_shot_360.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,boil_water_notice,prompt_one_shot_nolimit.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,boil_water_notice,prompt_persona_360.txt,18,18,53,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,boil_water_notice,prompt_persona_nolimit.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,boil_water_notice,prompt_simple_360.txt,18,1,1,1,"[""[ድር አድራሻ/ስልክ ቁጥር]""]"
chatgpt_gemini_deepseek,gemini,Amharic,boil_water_notice,prompt_simple_nolimit.txt,18,5,5,4,"[""[ከተማ ስም/አካባቢ]"", ""[ከተማ/አካባቢ ስም]"", ""[የቦታ ስም]"", ""[የከተማውክፍል]""]"
chatgpt_gemini_deepseek,gemini,Amharic,boil_water_notice,translate_boil_water_notice.txt,18,18,72,4,"[""[LOCATION]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,extreme_wind,prompt_chain_of_translation_360.txt,18,18,56,4,"[""</td></tr>"", ""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,extreme_wind,prompt_chain_of_translation_nolimit.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,extreme_wind,prompt_cross_lingual_alignment_360.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,extreme_wind,prompt_cross_lingual_alignment_nolimit.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,extreme_wind,prompt_one_shot_360.txt,18,18,52,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,extreme_wind,prompt_one_shot_nolimit.txt,18,18,53,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,extreme_wind,prompt_persona_360.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,extreme_wind,prompt_persona_nolimit.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,extreme_wind,prompt_simple_360.txt,18,0,0,0,[]
chatgpt_gemini_deepseek,gemini,Amharic,extreme_wind,prompt_simple_nolimit.txt,18,0,0,0,[]
chatgpt_gemini_deepseek,gemini,Amharic,extreme_wind,translate_extreme_wind.txt,18,18,72,4,"[""[LOCATION]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,fire,prompt_chain_of_translation_360.txt,18,18,56,5,"[""</td></tr>"", ""</td></tr>\n</tbody>\n</table>"", ""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,fire,prompt_chain_of_translation_nolimit.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,fire,prompt_cross_lingual_alignment_360.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,fire,prompt_cross_lingual_alignment_nolimit.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,fire,prompt_one_shot_360.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,fire,prompt_one_shot_nolimit.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,fire,prompt_persona_360.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,fire,prompt_persona_nolimit.txt,18,18,52,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,fire,prompt_simple_360.txt,18,9,9,8,"[""[ቦታ]"", ""[አካባቢ/አድራሻ]"", ""[አካባቢ]"", ""[አድራሻ አስገባ]"", ""[አድራሻ ያስገቡ]"", ""[የቦታ ስም]"", ""[የአካባቢ ስም]"", ""[የአድራሻ ዝርዝር]""]"
chatgpt_gemini_deepseek,gemini,Amharic,fire,prompt_simple_nolimit.txt,18,0,0,0,[]
chatgpt_gemini_deepseek,gemini,Amharic,fire,translate_fire.txt,18,18,90,4,"[""[LOCATION]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,flood,prompt_chain_of_translation_360.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,flood,prompt_chain_of_translation_nolimit.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,flood,prompt_cross_lingual_alignment_360.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,flood,prompt_cross_lingual_alignment_nolimit.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,flood,prompt_one_shot_360.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,flood,prompt_one_shot_nolimit.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,flood,prompt_persona_360.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,flood,prompt_persona_nolimit.txt,18,18,55,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Amharic,flood,prompt_simple_360.txt,18,1,1,1,"[""[አካባቢ]""]"
chatgpt_gemini_deepseek,gemini,Amharic,flood,prompt_simple_nolimit.txt,18,0,0,0,[]
chatgpt_gemini_deepseek,gemini,Amharic,flood,translate_flood.txt,18,18,72,4,"[""[LOCATION]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,911_outage,prompt_chain_of_translation_360.txt,27,27,83,5,"[""[ALTERNATE NUMBER]"", ""[LOCATION]"", ""[TIME]"", ""[URL]"", ""[ﻞﻳﺪﺑ ﻢﻗﺭ]""]"
chatgpt_gemini_deepseek,gemini,Arabic,911_outage,prompt_chain_of_translation_nolimit.txt,18,18,62,9,"[""[ALTERNATIVE_NUMBER]"", ""[ALTERNATIVE_PHONE_NUMBER]"", ""[LOCAL HOSPITAL]"", ""[LOCATION]"", ""[NON-EMERGENCY NUMBER]"", ""[NUMBER]"", ""[PHONE_NUMBER]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,911_outage,prompt_cross_lingual_alignment_360.txt,27,27,84,6,"[""[ALTERNATIVE NUMBER]"", ""[LOCATION]"", ""[TIME]"", ""[URL]"", ""[ﻞﻳﺪﺑ ﻢﻗﺭ]"", ""[ﻲﻠﺤﻣ ﻞﻳﺪﺑ ﻢﻗﺭ]""]"
chatgpt_gemini_deepseek,gemini,Arabic,911_outage,prompt_cross_lingual_alignment_nolimit.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,911_outage,prompt_one_shot_360.txt,27,27,86,8,"[""[ALTERNATE EMERGENCY NUMBER]"", ""[ALTERNATE NUMBER]"", ""[Emergency number]"", ""[LOCATION]"", ""[NUMBER]"", ""[TIME]"", ""[URL]"", ""[ﻞﻳﺪﺑ ﻢﻗﺭ]""]"
chatgpt_gemini_deepseek,gemini,Arabic,911_outage,prompt_one_shot_nolimit.txt,18,18,56,6,"[""[LOCAL EMERGENCY NUMBER, if available, or direct people to local police/fire departments]"", ""[LOCAL EMERGENCY NUMBER]"", ""[LOCATION]"", ""[PHONE NUMBER]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,911_outage,prompt_persona_360.txt,27,27,85,5,"[""[LOCATION]"", ""[TIME]"", ""[URL]"", ""[alternative number]"", ""[ﻞﻳﺪﺑ ﻢﻗﺭ]""]"
chatgpt_gemini_deepseek,gemini,Arabic,911_outage,prompt_persona_nolimit.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,911_outage,prompt_simple_360.txt,18,6,6,2,"[""[insert alternative number here if available or applicable]"", ""[ﻞﻳﺪﺑ ﻢﻗﺭ]""]"
chatgpt_gemini_deepseek,gemini,Arabic,911_outage,prompt_simple_nolimit.txt,27,16,22,17,"[""[...]"", ""[١ ﻞﻳﺪﺑ ﻢﻗﺭ]"", ""[٢ ﻞﻳﺪﺑ ﻢﻗﺭ]"", ""[ﺉﺭﺍﻮﻄﻠﻟ ﺎﻴﻠﺤﻣ ﺎﻤﻗﺭ ﻞﻀﻔﻳ ،ﻞﻳﺪﺑ ﻒﺗﺎﻫ ﻢﻗﺭ]"", ""[ﺉﺭﺍﻮﻄﻠﻟ ﻞﻳﺪﺑ ﺮﺧﺁ ﻒﺗﺎﻫ ﻢﻗﺭ]"", ""[ﺉﺭﺍﻮﻄﻠﻟ ﻞﻳﺪﺑ ﻒﺗﺎﻫ ﻢﻗﺭ]"", ""[ﺓﺮﺷﺎﺒﻣ ﺔﻃﺮﺷ/ﻰﻔﺸﺘﺴﻣ ﺏﺮﻗﺃ ﻭﺃ ،ﺪﺟﻭ ﻥﺇ ،ﻞﻳﺪﺑ ﻢﻗﺭ]"", ""[ﺓﺮﺷﺎﺒﻣ ﻑﺎﻌﺳﻹﺍ/ﺔﻃﺮﺸﻟﺍ ﺮﻛﺫﺍ ﻭﺃ ،ﺪﺟﻭ ﻥﺇ ﺉﺭﺍﻮﻄﻠﻟ ﻞﻳﺪﺑ ﻢﻗﺭ]"", ""[ﺔﻃﺮﺷ ﺰﻛﺮﻣ / ﻰﻔﺸﺘﺴﻣ ﺏﺮﻗﺃ ﻰﻟﺇ ﻪﺟﻮﺘﻟﺍ ﻞﺜﻣ - ﻞﻳﺪﺑ ﻒﺻ]"", ""[ﺪﺟﻭ ﻥﺇ ،ﻞﻳﺪﺑ ﻢﻗﺭ]"", ""[ﺮﺧﺁ ﻞﻳﺪﺑ ﻒﺗﺎﻫ ﻢﻗﺭ]"", ""[ﺮﺷﺎﺒﻣ ﻒﺗﺎﻫ ﻢﻗﺭ]"", ""[ﻞﻳﺪﺑ ﻒﺗﺎﻫ ﻢﻗﺭ]"", ""[ﻞﻳﺪﺑ ﻢﻗﺭ]"", ""[ﻞﻳﺪﺒﻟﺍ ﻒﺗﺎﻬﻟﺍ ﻢﻗﺭ]"", ""[ﻢﻗﺮﻟﺍ ﺮﻛﺫﺍ]"", ""[ﻲﻠﺤﻤﻟﺍ ﻑﺎﻌﺳﻹﺍ/ﺔﻃﺮﺸﻟﺍ ﻢﻗﺭ ،ﻝﺎﺜﻤﻟﺍ ﻞﻴﺒﺳ ﻰﻠﻋ ،ﺩﺪﺤﻣ ﻞﻳﺪﺑ ﻢﻗﺭ]""]"
chatgpt_gemini_deepseek,gemini,Arabic,911_outage,translate_911_outage.txt,27,27,81,3,"[""[LOCATION]"", ""[SENDING AGENCY]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,boil_water_notice,prompt_chain_of_translation_360.txt,27,27,81,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,boil_water_notice,prompt_chain_of_translation_nolimit.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,boil_water_notice,prompt_cross_lingual_alignment_360.txt,27,27,81,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,boil_water_notice,prompt_cross_lingual_alignment_nolimit.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,boil_water_notice,prompt_one_shot_360.txt,27,27,81,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,boil_water_notice,prompt_one_shot_nolimit.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,boil_water_notice,prompt_persona_360.txt,27,27,81,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,boil_water_notice,prompt_persona_nolimit.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,boil_water_notice,prompt_simple_360.txt,18,4,10,5,"[""[Followed by a max 360 character version]"", ""[ﺉﺭﺍﻮﻄﻟﺍ ﻢﻗﺭ]"", ""[ﻊﻗﻮﻤﻟﺍ ﻂﺑﺍﺭ]"", ""[ﻒﺗﺎﻬﻟﺍ ﻢﻗﺭ]"", ""[ﻲﻧﻭﺮﺘﻜﻟﻹﺍ ﻊﻗﻮﻤﻟﺍ]""]"
chatgpt_gemini_deepseek,gemini,Arabic,boil_water_notice,prompt_simple_nolimit.txt,27,0,0,0,[]
chatgpt_gemini_deepseek,gemini,Arabic,boil_water_notice,translate_boil_water_notice.txt,27,27,108,4,"[""[LOCATION]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,extreme_wind,prompt_chain_of_translation_360.txt,27,27,84,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,extreme_wind,prompt_chain_of_translation_nolimit.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,extreme_wind,prompt_cross_lingual_alignment_360.txt,27,27,81,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,extreme_wind,prompt_cross_lingual_alignment_nolimit.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,extreme_wind,prompt_one_shot_360.txt,27,27,81,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,extreme_wind,prompt_one_shot_nolimit.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,extreme_wind,prompt_persona_360.txt,27,27,79,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,extreme_wind,prompt_persona_nolimit.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,extreme_wind,prompt_simple_360.txt,18,0,0,0,[]
chatgpt_gemini_deepseek,gemini,Arabic,extreme_wind,prompt_simple_nolimit.txt,27,0,0,0,[]
chatgpt_gemini_deepseek,gemini,Arabic,extreme_wind,translate_extreme_wind.txt,27,27,108,4,"[""[LOCATION]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,fire,prompt_chain_of_translation_360.txt,27,27,81,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,fire,prompt_chain_of_translation_nolimit.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,fire,prompt_cross_lingual_alignment_360.txt,27,27,81,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,fire,prompt_cross_lingual_alignment_nolimit.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,fire,prompt_one_shot_360.txt,27,27,81,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,fire,prompt_one_shot_nolimit.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,fire,prompt_persona_360.txt,27,27,80,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,fire,prompt_persona_nolimit.txt,18,18,55,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,fire,prompt_simple_360.txt,18,10,15,13,"[""[assembly point]"", ""[specific location]"", ""[your address here]"", ""[ﺎﻨﻫ ﻥﺍﻮﻨﻌﻟﺍ ﻞﺧﺩﺃ]"", ""[ﺎﻨﻫ ﻥﺍﻮﻨﻌﻟﺍ ﻞﺧﺩﺍ]"", ""[ﺩﺪﺤﻣ ﻊﻗﻮﻣ]"", ""[ﺩﺪﻋ]"", ""[ﻉﺭﺎﺸﻟﺍ ﻢﺳﺍ]"", ""[ﻊﻗﻮﻤﻟﺍ]"", ""[ﻊﻤﺠﺘﻟﺍ ﺔﻄﻘﻧ]"", ""[ﻖﻳﺮﺤﻟﺍ ﻊﻗﻮﻣ]"", ""[ﻝﺰﻨﻤﻟﺍ ﻢﻗﺭ]"", ""[ﻥﺍﻮﻨﻌﻟﺍ]""]"
chatgpt_gemini_deepseek,gemini,Arabic,fire,prompt_simple_nolimit.txt,27,4,6,5,"[""[Your address]"", ""[ﺎﻨﻫ ﻊﻗﻮﻤﻟﺍ ﻞﺧﺩﺃ]"", ""[ﻊﻗﻮﻤﻟﺍ]"", ""[ﻒﺗﺎﻬﻟﺍ ﻢﻗﺭ]"", ""[ﻦﻜﻣﺃ ﺍﺫﺇ ﺔﻴﻓﺎﺿﺇ ﺕﺎﻣﻮﻠﻌﻣ ﻞﺧﺩﺃ]""]"
chatgpt_gemini_deepseek,gemini,Arabic,fire,translate_fire.txt,27,27,135,5,"[""[LOCATION]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[URL]"", ""[ﺔﻠﺳﺮﻤﻟﺍ ﺔﻬﺠﻟﺍ ﻢﺳﺍ]""]"
chatgpt_gemini_deepseek,gemini,Arabic,flood,prompt_chain_of_translation_360.txt,27,27,81,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,flood,prompt_chain_of_translation_nolimit.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,flood,prompt_cross_lingual_alignment_360.txt,27,27,80,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,flood,prompt_cross_lingual_alignment_nolimit.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,flood,prompt_one_shot_360.txt,27,27,81,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,flood,prompt_one_shot_nolimit.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,flood,prompt_persona_360.txt,28,28,85,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,flood,prompt_persona_nolimit.txt,18,18,55,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Arabic,flood,prompt_simple_360.txt,19,3,3,3,"[""[ﻊﻗﻮﻤﻟﺍ]"", ""[ﻒﺗﺎﻬﻟﺍ ﻢﻗﺭ]"", ""[ﻚﻌﻗﻮﻣ]""]"
chatgpt_gemini_deepseek,gemini,Arabic,flood,prompt_simple_nolimit.txt,27,2,2,2,"[""[ﺉﺭﺍﻮﻄﻟﺍ ﻢﻗﺭ]"", ""[ﻲﻠﺤﻤﻟﺍ ﺉﺭﺍﻮﻄﻟﺍ ﻢﻗﺭ]""]"
chatgpt_gemini_deepseek,gemini,Arabic,flood,translate_flood.txt,27,27,108,4,"[""[LOCATION]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Cambodian,911_outage,prompt_chain_of_translation_360.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Cambodian,911_outage,prompt_chain_of_translation_nolimit.txt,18,18,56,5,"[""[ALTERNATE_NUMBER]"", ""[ALTERNATIVE_NUMBER]"", ""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Cambodian,911_outage,prompt_cross_lingual_alignment_360.txt,18,18,56,5,"[""[LOCATION]"", ""[PHONE NUMBER]"", ""[PHONE_NUMBER]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,gemini,Cambodian,911_outage,prompt_cross_lingual_alignment_nolimit.txt,18,18,54,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
